period,tranDur,radE,earthFlux,eqTemp,effTemp,radS,actual_label,predicted_label,confidence_positive,confidence_negative
0.044332,0.385600,0.125157,0.004303,0.126800,0.056670,0.126000,1.000000,1.000000,0.950610,0.049390
0.419460,0.135300,0.002100,0.000200,0.030300,0.524800,0.186900,0.000000,0.000000,0.309613,0.690387
0.001710,0.026100,0.000910,0.105542,0.145400,0.591000,0.085500,0.000000,0.000000,0.123742,0.876258
0.015498,0.272900,0.133884,1.593080,0.556500,0.111590,0.158000,1.000000,0.000000,0.476945,0.523055
0.036458,0.182800,0.029327,0.001739,0.101100,0.050530,0.088000,1.000000,1.000000,0.913280,0.086720
0.080823,0.141400,0.152282,0.000597,0.077400,0.053515,0.098000,1.000000,1.000000,0.953634,0.046366
0.005802,0.042113,0.062900,0.378487,0.200100,0.725900,0.300900,0.000000,0.000000,0.119335,0.880665
0.013541,0.044673,0.002170,0.008710,0.077900,0.576700,0.101400,1.000000,1.000000,0.933045,0.066955
0.101928,0.021710,0.001700,0.000555,0.039100,0.548900,0.111000,0.000000,1.000000,0.876521,0.123479
0.002525,0.037161,0.067240,0.198255,0.170100,0.682600,0.123300,0.000000,0.000000,0.008817,0.991183
0.018012,0.323000,0.091446,0.083550,0.266300,0.075880,0.199000,0.000000,0.000000,0.365685,0.634315
0.012025,0.199100,0.063111,2.084770,0.595200,0.091580,0.174000,0.000000,0.000000,0.275444,0.724556
7.163497,0.361200,0.029083,0.000000,0.010100,0.056458,0.097000,1.000000,1.000000,0.971670,0.028330
0.082065,0.296785,0.146693,0.000780,0.075789,0.052361,0.082457,0.000000,1.000000,0.927751,0.072249
0.095836,0.240500,0.126233,0.003722,0.122300,0.057810,0.191000,1.000000,1.000000,0.764333,0.235667
0.256524,0.090700,0.001330,0.000310,0.033800,0.634800,0.118000,0.000000,0.000000,0.306453,0.693547
0.024546,0.239000,0.141830,0.005085,0.132200,0.055650,0.097000,1.000000,1.000000,0.928558,0.071442
0.012210,0.041808,0.002610,0.009268,0.079100,0.567000,0.102200,1.000000,1.000000,0.952539,0.047461
0.002178,0.020630,0.001000,0.437275,0.207300,0.651100,0.185100,0.000000,0.000000,0.236742,0.763258
0.019423,0.276800,0.151178,0.029668,0.205600,0.069500,0.160000,1.000000,1.000000,0.876742,0.123258
0.021075,0.190935,0.117706,0.030581,0.189663,0.063517,0.159204,0.000000,1.000000,0.713173,0.286827
0.000567,0.037210,0.000650,0.905202,0.249200,0.640300,0.108600,0.000000,0.000000,0.048689,0.951311
0.051880,0.597900,0.148534,0.019335,0.184700,0.066170,0.290000,1.000000,1.000000,0.902134,0.097866
0.043076,0.909500,0.213460,0.026850,0.103200,0.476600,0.591500,0.000000,0.000000,0.218847,0.781153
0.016372,0.034447,0.070730,0.011790,0.084000,0.564200,0.141500,0.000000,0.000000,0.079100,0.920900
0.009488,0.011630,0.000730,0.012675,0.085600,0.568000,0.101600,1.000000,1.000000,0.912508,0.087492
0.021532,0.207200,0.258530,0.028220,0.203000,0.059970,0.168000,1.000000,1.000000,0.610931,0.389069
0.035009,0.496018,0.145867,0.017746,0.165538,0.057590,0.180569,1.000000,1.000000,0.947843,0.052157
0.000567,0.052240,0.000530,0.378758,0.200400,0.562900,0.087000,0.000000,0.000000,0.014370,0.985630
0.016228,0.036990,0.002110,0.004157,0.064800,0.532800,0.088300,0.000000,1.000000,0.854930,0.145070
0.314001,0.254550,0.102456,0.000102,0.045531,0.049530,0.079171,1.000000,1.000000,0.920935,0.079065
0.020490,0.043690,0.002340,0.003601,0.062500,0.568100,0.092300,1.000000,1.000000,0.912643,0.087357
0.024767,0.245700,0.114749,0.010294,0.157800,0.061976,0.114000,1.000000,1.000000,0.838609,0.161391
0.134359,0.133000,0.001270,0.001461,0.049900,0.694800,0.143300,1.000000,0.000000,0.413290,0.586710
0.059868,0.090400,0.105818,0.001942,0.104000,0.063364,0.137000,1.000000,1.000000,0.880185,0.119815
0.004455,0.051160,0.051690,0.035427,0.110600,0.578000,0.100000,0.000000,0.000000,0.013111,0.986889
0.015109,0.064015,0.012039,0.000982,0.080286,0.057800,0.011483,1.000000,1.000000,0.860607,0.139393
0.387565,0.132800,0.004020,0.000128,0.027100,0.628900,0.102000,0.000000,0.000000,0.393298,0.606702
0.079076,0.261100,0.009698,0.000448,0.072000,0.048130,0.069000,1.000000,1.000000,0.967383,0.032617
0.560045,1.043371,0.046074,0.000300,0.059667,0.063210,0.141189,1.000000,1.000000,0.909061,0.090939
0.328322,0.135300,0.001300,0.000033,0.019300,0.490600,0.066800,1.000000,0.000000,0.309995,0.690005
0.001051,0.016788,0.045890,0.242397,0.179100,0.578000,0.100000,0.000000,0.000000,0.032909,0.967091
0.002624,0.013874,0.005110,0.043431,0.116400,0.534000,0.089900,1.000000,1.000000,0.789242,0.210758
0.229367,0.170600,0.088848,0.000056,0.042800,0.057210,0.134000,1.000000,1.000000,0.873540,0.126460
0.279816,0.490100,0.028525,0.000693,0.080300,0.059050,0.116000,1.000000,1.000000,0.944333,0.055667
0.004449,0.013730,0.000550,0.005619,0.069900,0.435300,0.060300,1.000000,1.000000,0.807386,0.192614
0.018020,0.050857,0.031770,0.002070,0.054400,0.527800,0.065900,0.000000,0.000000,0.044599,0.955401
0.046080,0.338300,0.079970,0.007240,0.144500,0.059350,0.128000,0.000000,1.000000,0.856199,0.143801
0.001891,0.044910,0.002030,2.948885,0.334200,0.791900,0.346000,0.000000,0.000000,0.082116,0.917884
0.041225,0.220600,0.120574,0.002575,0.111500,0.056622,0.155000,1.000000,1.000000,0.900105,0.099895
0.011429,0.169900,0.070836,0.031046,0.207900,0.067060,0.151000,0.000000,0.000000,0.438447,0.561553
0.011530,0.018385,0.003980,0.013708,0.087300,0.577000,0.115200,1.000000,1.000000,0.960234,0.039766
0.022238,0.026800,0.001090,0.005727,0.070200,0.619200,0.105500,1.000000,1.000000,0.808372,0.191628
3.582825,0.414167,0.038800,0.000003,0.019184,0.043543,0.086599,1.000000,1.000000,0.931003,0.068997
0.101766,0.447400,0.110026,0.001544,0.098100,0.054520,0.119000,1.000000,1.000000,0.933578,0.066422
0.025696,0.040251,0.001700,0.000230,0.031400,0.378700,0.047700,1.000000,1.000000,0.862494,0.137506
0.020135,0.037962,0.002980,0.002066,0.054400,0.496300,0.082600,1.000000,1.000000,0.932235,0.067765
0.013331,0.014260,0.025950,0.010437,0.081500,0.599100,0.103900,1.000000,0.000000,0.349570,0.650430
0.036131,0.171492,0.233478,0.024951,0.180257,0.075200,0.163648,1.000000,1.000000,0.805488,0.194512
0.015948,0.194145,0.143740,0.017613,0.165226,0.057030,0.115986,1.000000,1.000000,0.871070,0.128930
0.005302,0.022400,0.001220,0.021180,0.097300,0.574900,0.086400,1.000000,1.000000,0.813112,0.186888
0.308544,0.185030,0.003280,0.000281,0.033000,0.632500,0.134900,1.000000,1.000000,0.501282,0.498718
0.047519,0.245900,0.151227,0.002621,0.112000,0.056760,0.157000,1.000000,1.000000,0.896358,0.103642
0.247891,0.183630,0.004740,0.000427,0.036700,0.612100,0.153600,1.000000,1.000000,0.520615,0.479385
0.010543,0.127100,0.027738,0.041810,0.224000,0.041601,0.087000,1.000000,0.000000,0.384310,0.615690
0.000814,0.023260,0.001910,1.022499,0.256300,0.636600,0.154300,0.000000,0.000000,0.054400,0.945600
0.047646,0.093323,0.031594,0.002881,0.105074,0.054322,0.104622,1.000000,1.000000,0.925741,0.074259
0.018060,0.115759,0.020710,0.003440,0.061800,0.533000,0.085500,0.000000,0.000000,0.115363,0.884637
0.031792,0.284400,0.129563,0.011901,0.163600,0.064520,0.116000,1.000000,1.000000,0.915111,0.084889
0.001665,0.017455,0.003680,0.322330,0.192100,0.579200,0.156700,0.000000,0.000000,0.428573,0.571427
0.034392,0.169300,0.062369,0.001172,0.091600,0.050530,0.087000,1.000000,1.000000,0.905022,0.094978
0.005979,0.101800,0.103319,0.024720,0.196400,0.058120,0.138000,1.000000,1.000000,0.678174,0.321826
14.698512,0.594851,0.027937,0.000001,0.012192,0.049480,0.073253,1.000000,1.000000,0.947707,0.052293
0.010005,0.034810,0.001110,0.012248,0.084900,0.591200,0.092400,1.000000,1.000000,0.802307,0.197693
0.001569,0.027803,0.001680,0.276339,0.184900,0.582100,0.139500,1.000000,1.000000,0.625755,0.374245
0.001839,0.027391,0.004860,0.097410,0.142600,0.575100,0.094000,0.000000,0.000000,0.171016,0.828984
0.003174,0.023156,0.002090,0.078046,0.134800,0.564000,0.123300,1.000000,1.000000,0.925581,0.074419
0.031734,0.385700,0.179500,0.043283,0.225900,0.062270,0.223000,1.000000,1.000000,0.877235,0.122765
0.009631,0.237851,0.027276,0.237448,0.316601,0.086880,0.168698,0.000000,0.000000,0.384102,0.615898
0.004222,0.030619,0.002870,0.045320,0.117600,0.612300,0.098700,1.000000,1.000000,0.763495,0.236505
0.009449,0.055479,0.060590,0.041572,0.115200,0.655800,0.143100,0.000000,0.000000,0.022642,0.977358
0.024238,0.041666,0.102310,0.009368,0.079300,0.645700,0.136500,0.000000,0.000000,0.053013,0.946987
0.044146,0.040880,0.062240,0.001525,0.050400,0.587600,0.089600,0.000000,0.000000,0.055785,0.944215
0.195614,0.237770,0.010650,0.001124,0.046700,0.597000,0.222900,0.000000,1.000000,0.725799,0.274201
0.006151,0.044562,0.049790,0.096426,0.142100,0.669100,0.156500,0.000000,0.000000,0.012000,0.988000
0.034488,0.309100,0.156361,0.006172,0.138800,0.059940,0.127000,1.000000,1.000000,0.930767,0.069233
0.087648,0.088710,0.004000,0.001294,0.048400,0.603500,0.125700,1.000000,1.000000,0.919256,0.080744
0.031510,0.296574,2.971117,0.021941,0.174555,0.042400,4.916120,0.000000,0.000000,0.392964,0.607036
0.120557,0.195900,0.023917,0.000194,0.058400,0.055040,0.083000,1.000000,1.000000,0.960066,0.039934
0.099616,0.246481,0.022807,0.000218,0.055123,0.041110,0.066081,1.000000,1.000000,0.959942,0.040058
0.001004,0.014361,0.001600,0.096258,0.141900,0.494900,0.074100,1.000000,0.000000,0.468500,0.531500
0.013502,0.217800,0.092838,0.012517,0.165700,0.050150,0.229000,1.000000,0.000000,0.395397,0.604603
0.014002,0.042570,0.017960,0.173643,0.164600,0.488300,0.650200,1.000000,1.000000,0.510281,0.489719
0.286503,0.448021,0.094201,0.000210,0.054618,0.056395,0.088321,1.000000,1.000000,0.939457,0.060543
0.178336,0.364200,0.021627,0.000621,0.078200,0.063040,0.143000,1.000000,1.000000,0.949703,0.050297
0.293606,0.110700,0.001370,0.000179,0.029500,0.616700,0.106400,0.000000,0.000000,0.335927,0.664073
0.397499,0.080190,0.006570,0.000173,0.029300,0.642300,0.123100,1.000000,1.000000,0.631656,0.368344
0.001341,0.016484,0.001160,0.239335,0.178300,0.599200,0.112500,1.000000,1.000000,0.596359,0.403641
0.085875,0.514589,0.053745,0.001520,0.089559,0.059290,0.098758,0.000000,1.000000,0.894215,0.105785
0.015971,0.331600,0.079896,0.049572,0.233700,0.062630,0.177000,0.000000,0.000000,0.357790,0.642210
0.005195,0.031670,0.002030,0.055437,0.123800,0.641500,0.122400,1.000000,1.000000,0.799541,0.200459
0.055329,0.069180,0.001670,0.000855,0.043600,0.537600,0.094000,1.000000,1.000000,0.832497,0.167503
0.049020,0.132438,0.025554,0.000051,0.038240,0.031470,0.024081,1.000000,1.000000,0.906732,0.093268
0.449573,0.093280,0.003080,0.000289,0.033300,0.569100,0.207900,0.000000,1.000000,0.677462,0.322538
0.381375,0.165700,0.001240,0.000048,0.021200,0.551300,0.072900,1.000000,0.000000,0.283400,0.716600
0.000567,0.041240,0.000660,0.659710,0.229600,0.610800,0.099700,0.000000,0.000000,0.031179,0.968821
0.002426,0.020140,0.000750,0.170527,0.163800,0.603300,0.131600,0.000000,1.000000,0.775272,0.224728
0.151512,0.234382,0.028412,0.000021,0.030870,0.032720,0.040157,1.000000,1.000000,0.891041,0.108959
0.037368,0.028000,0.010580,0.031559,0.107500,0.510100,0.642200,0.000000,1.000000,0.632952,0.367048
0.037522,0.210000,0.090120,0.002628,0.112100,0.059170,0.119000,1.000000,1.000000,0.907351,0.092649
0.033759,0.353800,0.060355,0.008743,0.151400,0.057010,0.169000,1.000000,1.000000,0.777716,0.222284
0.010099,0.064280,0.001030,0.025136,0.101600,0.617400,0.131800,1.000000,1.000000,0.857235,0.142765
0.003505,0.082852,0.200240,1.235555,0.268900,0.762400,0.368200,0.000000,0.000000,0.029207,0.970793
0.078926,0.075193,0.011900,0.000594,0.039800,0.575000,0.088200,1.000000,1.000000,0.758570,0.241430
0.005735,0.090045,0.014970,0.002254,0.098825,0.034660,0.042091,1.000000,1.000000,0.899336,0.100664
0.014256,0.047960,0.001730,0.009522,0.079700,0.614000,0.102700,1.000000,1.000000,0.854767,0.145233
0.235407,0.402500,0.021144,0.000169,0.056400,0.052360,0.075000,1.000000,1.000000,0.949461,0.050539
0.190861,0.028230,0.001840,0.000132,0.027300,0.546300,0.080300,1.000000,1.000000,0.711779,0.288221
0.020439,0.100894,0.010925,0.000449,0.066039,0.034070,0.047360,1.000000,1.000000,0.965671,0.034329
0.037590,0.043855,0.014390,0.002553,0.057300,0.614700,0.100300,0.000000,1.000000,0.551184,0.448816
0.009843,0.016018,0.002410,0.009762,0.080100,0.558500,0.097200,1.000000,1.000000,0.929638,0.070362
0.010933,0.197500,0.122642,0.021021,0.188600,0.052740,0.339000,0.000000,0.000000,0.477523,0.522477
0.044582,0.356100,0.090822,0.005999,0.137800,0.059730,0.143000,1.000000,1.000000,0.886938,0.113062
0.000987,0.011879,0.001190,0.029235,0.105400,0.404100,0.056700,1.000000,1.000000,0.808354,0.191646
0.007031,0.059220,0.001380,0.048026,0.119400,0.617000,0.149900,1.000000,1.000000,0.865340,0.134660
0.051977,0.188107,0.019257,0.001626,0.091074,0.057180,0.086012,1.000000,1.000000,0.951333,0.048667
0.270359,0.347700,0.060142,0.000180,0.057400,0.042250,0.066000,1.000000,1.000000,0.938946,0.061054
0.015802,0.064500,0.093169,0.000564,0.076300,0.045470,0.098000,0.000000,1.000000,0.853113,0.146887
0.007411,0.032450,0.000940,0.012340,0.085000,0.552800,0.085300,1.000000,1.000000,0.791945,0.208055
0.608206,0.136300,0.001460,0.000010,0.014300,0.448600,0.064600,1.000000,0.000000,0.282487,0.717513
0.004190,0.028589,0.006210,0.054790,0.123400,0.607300,0.113500,1.000000,1.000000,0.775710,0.224290
0.017346,0.108400,0.044625,0.006272,0.142700,0.068500,0.149000,1.000000,1.000000,0.639405,0.360595
0.251959,0.047420,0.001400,0.000169,0.029100,0.587000,0.098500,0.000000,0.000000,0.384497,0.615503
0.007698,0.054368,0.042720,0.014016,0.087800,0.577400,0.087600,0.000000,0.000000,0.036283,0.963717
0.023627,0.079000,0.003840,0.080444,0.135800,0.830800,0.287900,0.000000,1.000000,0.603839,0.396161
0.032122,0.265300,0.130356,0.003256,0.118300,0.053577,0.104000,1.000000,1.000000,0.957699,0.042301
0.006400,0.020004,0.002520,0.010172,0.081000,0.529900,0.076600,1.000000,1.000000,0.924239,0.075761
0.141352,0.227300,0.098221,0.000652,0.079100,0.064660,0.154000,1.000000,1.000000,0.871076,0.128924
0.295406,0.338200,0.109471,0.000125,0.052300,0.063150,0.094000,1.000000,1.000000,0.908400,0.091600
0.053970,0.619400,0.117601,0.012006,0.163900,0.059960,0.224000,1.000000,1.000000,0.930791,0.069209
2.162458,0.107037,0.185681,0.003124,0.107228,0.070530,0.159688,0.000000,1.000000,0.812424,0.187576
0.081563,0.185200,0.113761,0.000613,0.077900,0.063668,0.102000,1.000000,1.000000,0.915170,0.084830
0.024910,0.038560,0.002240,0.016358,0.091200,0.659600,0.175700,0.000000,1.000000,0.736430,0.263570
0.008818,0.155800,0.094717,0.043045,0.225600,0.065710,0.214000,1.000000,0.000000,0.473629,0.526371
0.050661,0.204200,0.125338,0.000779,0.082700,0.052690,0.100000,1.000000,1.000000,0.966177,0.033823
0.036750,0.174300,0.117140,0.000926,0.086400,0.051340,0.072000,1.000000,1.000000,0.942510,0.057490
0.054397,0.309900,0.100246,0.001508,0.097600,0.051880,0.112000,1.000000,1.000000,0.960405,0.039595
0.011236,0.161100,0.034980,0.029634,0.205500,0.055240,0.101000,0.000000,0.000000,0.285930,0.714070
0.540393,0.092330,0.003630,0.000042,0.020600,0.569300,0.085600,1.000000,1.000000,0.604086,0.395914
0.370913,0.176550,0.001740,0.000118,0.026600,0.589200,0.105400,0.000000,0.000000,0.290836,0.709164
0.039072,0.322053,0.153416,0.004890,0.119933,0.055000,0.117027,1.000000,1.000000,0.944746,0.055254
0.004565,0.133950,0.001040,0.038776,0.113100,0.595300,0.099000,0.000000,0.000000,0.084272,0.915728
0.020497,0.085360,0.002960,0.011942,0.084300,0.602100,0.145800,1.000000,1.000000,0.934434,0.065566
0.007939,0.042800,0.143187,0.000256,0.062600,0.035830,0.058000,1.000000,1.000000,0.844726,0.155274
0.012426,0.291701,0.002660,0.009232,0.079000,0.595200,0.097100,0.000000,0.000000,0.176111,0.823889
0.005428,0.018931,0.014880,0.026919,0.103300,0.593600,0.096500,0.000000,0.000000,0.284703,0.715297
0.027123,0.052550,0.001460,0.002938,0.059400,0.587800,0.094500,1.000000,1.000000,0.853735,0.146265
0.086049,0.292800,0.002060,0.000668,0.041000,0.573300,0.099700,1.000000,0.000000,0.277672,0.722328
0.012732,0.044157,0.070110,0.040575,0.114500,0.723800,0.156800,0.000000,0.000000,0.022128,0.977872
0.128860,0.513767,0.120984,0.001223,0.084815,0.061260,0.111324,1.000000,1.000000,0.900659,0.099341
0.001086,0.107160,0.029660,37.187386,0.629700,1.589600,0.240400,0.000000,0.000000,0.026369,0.973631
0.272087,0.027145,0.005950,0.000093,0.025100,0.558700,0.079100,1.000000,1.000000,0.685247,0.314753
0.055081,0.264000,0.107300,0.000822,0.076805,0.047900,0.074011,1.000000,1.000000,0.947550,0.052450
0.057760,0.359400,0.115628,0.003132,0.117100,0.059920,0.131000,1.000000,1.000000,0.926489,0.073511
0.003187,0.061900,0.000810,0.016843,0.091900,0.480800,0.071500,0.000000,0.000000,0.246708,0.753292
0.007342,0.020290,0.001600,0.011593,0.083700,0.557300,0.083900,1.000000,1.000000,0.881393,0.118607
0.014117,0.091200,0.238660,0.049780,0.120500,0.652600,0.223800,0.000000,0.000000,0.023599,0.976401
0.018926,0.061490,0.016740,0.003947,0.063900,0.545500,0.090900,0.000000,0.000000,0.272920,0.727080
0.231158,0.084890,0.037370,0.009165,0.078900,0.538600,1.183900,0.000000,0.000000,0.187069,0.812931
0.015379,0.076600,0.087400,0.013135,0.167700,0.056725,0.093000,1.000000,1.000000,0.752890,0.247110
0.060298,0.142561,0.063570,0.001263,0.048100,0.599500,0.097700,0.000000,0.000000,0.047002,0.952998
0.052453,0.511700,0.119863,0.007933,0.147800,0.059280,0.193000,1.000000,1.000000,0.963150,0.036850
0.032308,0.092827,0.111444,0.012927,0.152931,0.070620,0.138436,1.000000,1.000000,0.846715,0.153285
0.045833,0.227500,0.096296,0.002118,0.106200,0.058530,0.139000,1.000000,1.000000,0.917546,0.082454
0.094447,0.075020,0.007130,0.003293,0.061100,0.578000,0.247800,0.000000,1.000000,0.569525,0.430475
0.002434,0.009750,0.001660,0.036264,0.111200,0.525100,0.077800,1.000000,1.000000,0.833449,0.166551
0.006809,0.246346,0.059116,0.871407,0.438203,0.094380,0.100000,0.000000,0.000000,0.111080,0.888920
0.022002,0.175645,0.025007,0.001643,0.091316,0.042500,0.070573,1.000000,1.000000,0.866485,0.133515
0.001215,0.069300,0.005500,2.809185,0.330200,0.673200,0.327600,0.000000,0.000000,0.047221,0.952779
0.000531,0.033659,0.023720,1.264475,0.270400,0.644900,0.119300,0.000000,0.000000,0.017190,0.982810
0.002646,0.014070,0.000990,0.032438,0.108200,0.516700,0.078700,1.000000,1.000000,0.830172,0.169828
0.098326,0.482700,0.068025,0.002296,0.108400,0.059664,0.141000,1.000000,1.000000,0.811817,0.188183
0.026842,0.283600,0.211600,0.007196,0.144200,0.059140,0.117000,1.000000,1.000000,0.878295,0.121705
0.002115,0.036650,0.001660,0.126456,0.152100,0.620800,0.102400,0.000000,0.000000,0.162769,0.837231
0.018649,0.044056,0.003120,0.005713,0.070100,0.577500,0.105300,1.000000,1.000000,0.963308,0.036692
0.000992,0.011350,0.037930,1.014880,0.255800,0.590800,0.186200,0.000000,0.000000,0.034799,0.965201
0.039511,0.343647,0.159781,0.008339,0.137057,0.059330,0.137614,1.000000,1.000000,0.946458,0.053542
0.001354,0.070120,0.430990,13.660948,0.490300,0.428300,1.576000,0.000000,0.000000,0.017950,0.982050
0.017445,0.051400,0.005380,0.030555,0.106600,0.492700,0.304000,0.000000,1.000000,0.731077,0.268923
0.005670,0.009361,0.005850,0.000321,0.034100,0.333700,0.018300,0.000000,1.000000,0.843942,0.156058
0.024276,0.045900,0.002250,0.002668,0.058000,0.574500,0.083700,1.000000,1.000000,0.880536,0.119464
0.000886,0.044788,0.269980,14.255316,0.495800,0.548700,1.039600,0.000000,0.000000,0.013537,0.986463
0.011792,0.175723,0.269740,0.162577,0.287995,0.061271,0.260582,0.000000,0.000000,0.215789,0.784211
0.000904,0.015942,0.033180,0.516298,0.216200,0.645500,0.110100,0.000000,0.000000,0.018135,0.981865
0.058925,0.313400,0.174655,0.019586,0.185300,0.072720,0.213000,0.000000,1.000000,0.874129,0.125871
0.122749,0.083420,0.006130,0.000348,0.034800,0.561900,0.097600,1.000000,1.000000,0.853902,0.146098
0.008753,0.034546,0.119910,0.168912,0.163500,0.727900,0.262400,0.000000,0.000000,0.062458,0.937542
0.041816,0.413000,0.134666,0.007829,0.147300,0.059000,0.176000,1.000000,1.000000,0.954678,0.045322
0.077689,0.135300,0.114556,0.000410,0.070400,0.058510,0.114000,1.000000,1.000000,0.940268,0.059732
0.006460,0.019790,0.001800,0.014406,0.088300,0.570400,0.080400,1.000000,1.000000,0.859180,0.140820
0.002404,0.008927,0.027040,5.490300,0.390300,0.624400,1.010500,0.000000,0.000000,0.151754,0.848246
0.000571,0.009150,0.000540,0.022255,0.098600,0.358500,0.038800,0.000000,0.000000,0.444435,0.555565
0.000760,0.057250,0.138540,1.283303,0.271500,0.580700,0.190900,0.000000,0.000000,0.014767,0.985233
0.001675,0.027070,0.079510,154.074580,0.898600,0.394000,8.446100,0.000000,0.000000,0.049066,0.950934
0.598474,0.436967,0.117557,0.000005,0.021104,0.057653,0.109215,1.000000,1.000000,0.943982,0.056018
0.154537,0.154400,0.004100,0.002076,0.054400,0.604900,0.252200,1.000000,1.000000,0.631557,0.368443
0.005728,0.020295,0.001380,0.002474,0.056900,0.396800,0.054800,1.000000,1.000000,0.918060,0.081940
0.002581,0.021729,0.001310,0.038618,0.113000,0.529600,0.080800,1.000000,1.000000,0.581536,0.418464
0.033025,0.146500,0.017387,0.000264,0.063100,0.036340,0.049000,1.000000,1.000000,0.968728,0.031272
0.018779,0.151789,0.132226,0.007633,0.134058,0.051000,0.092766,1.000000,1.000000,0.939027,0.060973
0.275074,0.033700,0.001860,0.000200,0.030300,0.560400,0.118700,1.000000,1.000000,0.636202,0.363798
0.011192,0.021000,0.001470,0.008834,0.078200,0.564600,0.095600,1.000000,1.000000,0.889699,0.110301
0.061606,0.221800,0.119381,0.001344,0.094800,0.063520,0.114000,1.000000,1.000000,0.910596,0.089404
0.003964,0.047136,0.037090,0.188178,0.168000,0.575800,0.231800,0.000000,0.000000,0.035309,0.964691
0.005548,0.060677,0.021490,0.033199,0.108800,0.612400,0.102800,0.000000,0.000000,0.149188,0.850812
0.034990,0.042080,0.001140,0.000171,0.029200,0.376500,0.052100,1.000000,1.000000,0.834109,0.165891
0.366683,0.038540,0.003150,0.000058,0.022200,0.521700,0.086900,1.000000,1.000000,0.663484,0.336516
0.004499,0.037362,0.002100,0.038962,0.113300,0.607500,0.096900,1.000000,1.000000,0.627437,0.372563
0.006313,0.027455,0.002000,0.002594,0.057500,0.409000,0.057100,1.000000,1.000000,0.927401,0.072599
0.020259,0.192700,0.001230,0.011605,0.083700,0.660200,0.126900,0.000000,0.000000,0.271937,0.728063
0.060050,0.201700,0.028920,0.000247,0.032000,0.453800,0.066300,0.000000,0.000000,0.149241,0.850759
0.041208,0.215800,0.074647,0.024662,0.196300,0.099530,0.238000,0.000000,0.000000,0.424350,0.575650
0.004182,0.022209,0.002460,0.021329,0.097400,0.532800,0.086500,1.000000,1.000000,0.928854,0.071146
0.013616,0.051750,0.022290,0.007681,0.075500,0.582300,0.097200,1.000000,0.000000,0.152322,0.847678
0.043033,0.257372,0.026657,0.001958,0.104200,0.054687,0.105000,1.000000,1.000000,0.935127,0.064873
0.034743,0.257700,0.128496,0.005177,0.132800,0.061210,0.134000,1.000000,1.000000,0.913805,0.086195
0.004302,0.021055,0.002420,0.024448,0.100900,0.548000,0.086500,1.000000,1.000000,0.913642,0.086358
0.005715,0.023572,0.001330,0.007338,0.074700,0.492600,0.066200,1.000000,1.000000,0.867690,0.132310
0.001043,0.072200,0.002490,0.244803,0.179500,0.578000,0.100000,0.000000,0.000000,0.066832,0.933168
0.000963,0.049844,0.458020,60.280692,0.710000,0.398200,3.224400,0.000000,0.000000,0.022234,0.977766
0.013931,0.023120,0.001400,0.004619,0.066500,0.549700,0.083900,1.000000,1.000000,0.840719,0.159281
0.083446,0.065360,0.002730,0.001159,0.047100,0.595200,0.122500,1.000000,1.000000,0.950040,0.049960
0.002546,0.056360,0.001970,0.054980,0.123400,0.571800,0.086300,0.000000,0.000000,0.133113,0.866887
0.134479,0.059288,0.010520,0.000681,0.041200,0.579100,0.133600,1.000000,1.000000,0.909306,0.090694
0.011505,0.020980,0.001830,0.016379,0.091200,0.635500,0.110800,0.000000,1.000000,0.679785,0.320215
0.004619,0.059957,0.007480,0.044278,0.117000,0.601300,0.103300,0.000000,1.000000,0.719100,0.280900
0.008475,0.020670,0.001350,0.008755,0.078000,0.556400,0.078500,1.000000,1.000000,0.849787,0.150213
0.024611,0.313000,0.123334,0.086330,0.268500,0.054295,0.163000,0.000000,1.000000,0.573258,0.426742
0.042781,0.195762,0.178096,0.005286,0.122290,0.047720,0.527875,0.000000,1.000000,0.732458,0.267542
0.016088,0.057310,0.003420,0.013864,0.087500,0.615700,0.133000,1.000000,1.000000,0.930910,0.069090
0.033026,0.060320,0.002210,0.002395,0.056400,0.581900,0.099000,1.000000,1.000000,0.842085,0.157915
0.125343,0.457200,0.087178,0.004636,0.129200,0.072750,0.251000,0.000000,1.000000,0.775688,0.224312
0.002852,0.007051,0.001660,0.003495,0.062100,0.373100,0.043300,1.000000,1.000000,0.924117,0.075883
0.402210,0.052980,0.010030,0.000986,0.045200,0.496100,0.464900,1.000000,1.000000,0.542509,0.457491
0.019444,0.055090,0.001530,0.007447,0.074900,0.627800,0.108100,0.000000,1.000000,0.884126,0.115874
0.000379,0.008690,0.059560,1.925681,0.300000,0.507500,0.178300,0.000000,0.000000,0.215491,0.784509
0.006436,0.066593,0.048453,0.109492,0.260895,0.059197,0.149305,1.000000,0.000000,0.255462,0.744538
0.020084,0.260000,0.165313,0.016084,0.176400,0.054388,0.454000,1.000000,0.000000,0.491962,0.508038
0.007074,0.023190,0.000840,0.004143,0.064700,0.477700,0.056100,1.000000,1.000000,0.871240,0.128760
0.058767,0.247355,0.080214,0.000551,0.069480,0.041110,0.080744,1.000000,1.000000,0.941681,0.058319
0.023108,0.196300,0.120547,0.002134,0.106400,0.047670,0.086000,1.000000,1.000000,0.966830,0.033170
0.002426,0.026624,0.001410,0.067912,0.130200,0.567800,0.097000,1.000000,1.000000,0.665922,0.334078
0.076644,0.418889,0.099099,0.001754,0.092812,0.056940,0.104215,1.000000,1.000000,0.951329,0.048671
